| Valley Truck & Tractor Co. - Dixon                        | "Call for Appointment, customersupport@machinerypete.com"                               | "Call for Appointment, customersupport@machinerypete.com"                               |
| RDO Equipment Co. - Riverside                             | "Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com"                              | "Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com"                              |
| RDO Equipment Co. - Indio                                 | "Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com"                              | "Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com"                              |
| RDO Equipment Co. - Watsonville                           | "Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com"                              | "Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com"                              |
| Quinn Cat - Santa Maria                                   | "Lars  Hannell, Sales Represenative, lhannell@quinncompany.com"                         | "Lars  Hannell, Sales Represenative, lhannell@quinncompany.com"                         |
| RDO Equipment Co. - Imperial                              | "Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com"                              | "Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com"                              |
| Quinn Cat - Selma                                         | "Lars  Hannell, Sales Represenative, lhannell@quinncompany.com"                         | "Lars  Hannell, Sales Represenative, lhannell@quinncompany.com"                         |
| RDO Equipment Co. - Salinas                               | "Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com"                              | "Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com"                              |
| Plains Equipment Group - Broken Bow                       | "Sales Department, sales@plainseg.com"                                                  | "Sales Department, sales@plainseg.com"                                                  |
| "Osceola Implement & Supply - Osceola, NE"                | "Sales Department,     todd@osceolaimplement.com"                                       | "Sales Department,     todd@osceolaimplement.com"                                       |
| Plains Equipment Group - Ainsworth                        | "Sales Department, sales@plainseg.com"                                                  | "Sales Department, sales@plainseg.com"                                                  |
| Nebraska Harvest Center - Wayne                           | "Tyler Wullenwaber, Inside Sales, tyler.wullenwaber@nebharv.com"                        | "Tyler Wullenwaber, Inside Sales, tyler.wullenwaber@nebharv.com"                        |
| Nebraska Harvest Center - Ogallala                        | "Tyler Wullenwaber, Inside Sales, tyler.wullenwaber@nebharv.com"                        | "Tyler Wullenwaber, Inside Sales, tyler.wullenwaber@nebharv.com"                        |
| New Frontier Ag - McCook                                  | "Sam O'Toole, Owner, samotoole@newfrontierag.com"                                       | "Sam O'Toole, Owner, samotoole@newfrontierag.com"                                       |
| Nebraska Harvest Center - Seward                          | "Tyler Wullenwaber, Inside Sales, tyler.wullenwaber@nebharv.com"                        | "Tyler Wullenwaber, Inside Sales, tyler.wullenwaber@nebharv.com"                        |
| Nebraska Harvest Center - Kearney                         | "Mark Weinrich, Inside Sales, mark.Weinrich@nebharv.com"                                | "Mark Weinrich, Inside Sales, mark.Weinrich@nebharv.com"                                |
| Pfeifer's Machinery Sales - Norfolk                       | "Scott Pfeifer, machinery@telebeep.com"                                                 | "Scott Pfeifer, machinery@telebeep.com"                                                 |
| "Nebraska Equipment, Inc. - Seward"                       | "Kendall Nitzsche, kendalln@nebraskaequip.com"                                          | "Kendall Nitzsche, kendalln@nebraskaequip.com"                                          |
| "Miller Sales, Inc. - Clatonia"                           | "Sales Department, sales@millersales1.com"                                              | "Sales Department, sales@millersales1.com"                                              |
| Mitchell Equipment - Atkinson                             | "Dirk Mitchell, Ag Sales, sales@mitchellequip.com"                                      | "Dirk Mitchell, Ag Sales, sales@mitchellequip.com"                                      |
| "LandMark Implement, Inc. - Red Cloud"                    | "Mat Habrock, Location Manager, leads@landmarkimp.com"                                  | "Mat Habrock, Location Manager, leads@landmarkimp.com"                                  |
| "LandMark Implement, Inc. - Superior"                     | "Scott Bieck, Location Manager, leads@landmarkimp.com"                                  | "Scott Bieck, Location Manager, leads@landmarkimp.com"                                  |
| "LandMark Implement, Inc. - Shelton"                      | "Roger Schuster, Location Manager, leads@landmarkimp.com"                               | "Roger Schuster, Location Manager, leads@landmarkimp.com"                               |
| "LandMark Implement, Inc. - Minden"                       | "Jeff Huston, leads@landmarkimp.com"                                                    | "Jeff Huston, leads@landmarkimp.com"                                                    |
| "LandMark Implement, Inc. - Lexington"                    | "Scott Fitzke, Location Manager, leads@landmarkimp.com"                                 | "Scott Fitzke, Location Manager, leads@landmarkimp.com"                                 |
| "LandMark Implement, Inc. - Kearney"                      | "Roger Schuster, Location Manager, leads@landmarkimp.com"                               | "Roger Schuster, Location Manager, leads@landmarkimp.com"                               |
| "LandMark Implement, Inc. - Holdrege"                     | "Jeff Huston, Location Manager, leads@landmarkimp.com"                                  | "Jeff Huston, Location Manager, leads@landmarkimp.com"                                  |
| "LandMark Implement, Inc. - Hebron"                       | "Bob Dunn, Location Manager, leads@landmarkimp.com"                                     | "Bob Dunn, Location Manager, leads@landmarkimp.com"                                     |
| "LandMark Implement, Inc. - Hastings"                     | "Mat Habrock, Manager/Sales, leads@landmarkimp.com"                                     | "Mat Habrock, Manager/Sales, leads@landmarkimp.com"                                     |
| "LandMark Implement, Inc. - Gothenburg"                   | "Shane Maxwell, Location Manager, leads@landmarkimp.com"                                | "Shane Maxwell, Location Manager, leads@landmarkimp.com"                                |
| "LandMark Implement, Inc. - Beatrice"                     | "Bob Dunn, Location Manager, leads@landmarkimp.com"                                     | "Bob Dunn, Location Manager, leads@landmarkimp.com"                                     |
| "LandMark Implement, Inc. - Fairfield"                    | "Scott Bieck, Location Manager, leads@landmarkimp.com"                                  | "Scott Bieck, Location Manager, leads@landmarkimp.com"                                  |
| "LandMark Implement, Inc. - Arapahoe"                     | "Shane Maxwell, leads@landmarkimp.com"                                                  | "Shane Maxwell, leads@landmarkimp.com"                                                  |
| Keim Farm Equipment - Syracuse                            | "Mark Keim, Sales Manager, kf91311@windstream.net"                                      | "Mark Keim, Sales Manager, kf91311@windstream.net"                                      |
| Quinn Cat - Oxnard                                        | "Lars  Hannell, Sales Represenative, lhannell@quinncompany.com"                         | "Lars  Hannell, Sales Represenative, lhannell@quinncompany.com"                         |
| Kayton International - Crofton                            | "Sales, rhixon@kaytonint.com"                                                           | "Sales, rhixon@kaytonint.com"                                                           |
| Quinn Cat - Salinas                                       | "Lars  Hannell, Sales Represenative, lhannell@quinncompany.com"                         | "Lars  Hannell, Sales Represenative, lhannell@quinncompany.com"                         |
| Quinn Cat - Corcoran                                      | "Lars  Hannell, Sales Represenative, lhannell@quinncompany.com"                         | "Lars  Hannell, Sales Represenative, lhannell@quinncompany.com"                         |
| Quinn Cat - City of Industry                              | "Lars  Hannell, Sales Represenative, lhannell@quinncompany.com"                         | "Lars  Hannell, Sales Represenative, lhannell@quinncompany.com"                         |
| Quinn Cat - Bakersfield                                   | "Lars  Hannell, Sales Represenative, lhannell@quinncompany.com"                         | "Lars  Hannell, Sales Represenative, lhannell@quinncompany.com"                         |
| Peterson Cat - San Martin                                 | "Bob Stucky, Salesman, rlstucky@petersoncat.com"                                        | "Bob Stucky, Salesman, rlstucky@petersoncat.com"                                        |
| Peterson Cat - Chico                                      | "Bob Stucky, Salesman, rlstucky@petersoncat.com"                                        | "Bob Stucky, Salesman, rlstucky@petersoncat.com"                                        |
| Booth Machinery - Fresno                                  | "Sales Department, Service-Parts-Fresno@BoothMachineryInc.com"                          | "Sales Department, Service-Parts-Fresno@BoothMachineryInc.com"                          |
| Booth Machinery - Five Points                             | "Sales Department, Service-Parts-FivePoints@BoothMachineryInc.com"                      | "Sales Department, Service-Parts-FivePoints@BoothMachineryInc.com"                      |
| "Belkorp Ag - Ukiah, CA"                                  | "Peter Young, sales@belkorpag.com"                                                      | "Peter Young, sales@belkorpag.com"                                                      |
| Booth Machinery - Bakersfield                             | "Sales Department, Service-Parts-Bakersfield@BoothMachineryInc.com"                     | "Sales Department, Service-Parts-Bakersfield@BoothMachineryInc.com"                     |
| "Belkorp Ag- Santa Rosa, CA"                              | "Peter Young, VP of Sales, sales@belkorpag.com"                                         | "Peter Young, VP of Sales, sales@belkorpag.com"                                         |
| Booth Machinery - Salinas                                 | "Sales Department, Service-Parts-Salinas@BoothMachineryInc.com"                         | "Sales Department, Service-Parts-Salinas@BoothMachineryInc.com"                         |
| "Belkorp Ag - Modesto, CA"                                | "Peter Young, VP of Sales, sales@belkorpag.com"                                         | "Peter Young, VP of Sales, sales@belkorpag.com"                                         |
| "Belkorp Ag - Stockton, CA"                               | "Peter Young, VP of Sales, sales@belkorpag.com"                                         | "Peter Young, VP of Sales, sales@belkorpag.com"                                         |
| "Belkorp Ag - Calistoga, CA"                              | "Peter Young, VP of Sales, sales@belkorpag.com"                                         | "Peter Young, VP of Sales, sales@belkorpag.com"                                         |
| "Belkorp Ag - Patterson, CA"                              | "Peter Young, sales@belkorpag.com"                                                      | "Peter Young, sales@belkorpag.com"                                                      |
| "Belkorp Ag - Merced, CA"                                 | "Peter Young, VP of Sales, sales@belkorpag.com"                                         | "Peter Young, VP of Sales, sales@belkorpag.com"                                         |
| Kayton International - Albion                             | "Sales, bedwards@kaytonint.com"                                                         | "Sales, bedwards@kaytonint.com"                                                         |
| "KanEquip, Inc. - Syracuse"                               | "Sales Department, Beth.Ernst@kanequip.com"                                             | "Sales Department, Beth.Ernst@kanequip.com"                                             |
| Grossenburg Implement - Wayne                             | "Mark Koch, Store Lead, marklkoch@grossenburg.com"                                      | "Mark Koch, Store Lead, marklkoch@grossenburg.com"                                      |
| "Hebron Implement, Inc. - Hebron"                         | "Sales Department, admin@hebromnimplement.com"                                          | "Sales Department, admin@hebromnimplement.com"                                          |
| Grosshans International - Aurora                          | "Sales Team, Owner, grosshansintl@hamilton.net"                                         | "Sales Team, Owner, grosshansintl@hamilton.net"                                         |
| Grossenburg Implement - Hartington                        | "Doug Sudbeck, Store Lead, dougsudbeck@grossenburg.com"                                 | "Doug Sudbeck, Store Lead, dougsudbeck@grossenburg.com"                                 |
| Green Line Equipment - St. Paul                           | "Ken or Kyle, Sales Team"                                                               | "Ken or Kyle, Sales Team"                                                               |
| "Grosshans, Inc. - Central City"                          | "Kent Grosshans, President, grosshansinc@hamilton.net"                                  | "Kent Grosshans, President, grosshansinc@hamilton.net"                                  |
| Grossenburg Implement - Bloomfield                        | "Bill Cook, Store Lead, billcook@grossenburg.com"                                       | "Bill Cook, Store Lead, billcook@grossenburg.com"                                       |
| Green Line Equipment - Spalding                           | "Ed, Dana or Joe, Sales Team"                                                           | "Ed, Dana or Joe, Sales Team"                                                           |
| Green Line Equipment - Ravenna                            | "Mick Grabowski, Store Manager, glerav@greenlineequip.com"                              | "Mick Grabowski, Store Manager, glerav@greenlineequip.com"                              |
| Green Line Equipment - Norfolk                            | "Klay, Ben, Eric, Doug or Grant, Sales Team"                                            | "Klay, Ben, Eric, Doug or Grant, Sales Team"                                            |
| Green Line Equipment - Plainview                          | "Mark or Dalls, Sales Team"                                                             | "Mark or Dalls, Sales Team"                                                             |
| Green Line Equipment - Grand Island                       | "Greg, Eric, Brian, Brent, Will or Andy, Sales Team, ericp@greenlineequip.com"          | "Greg, Eric, Brian, Brent, Will or Andy, Sales Team, ericp@greenlineequip.com"          |
| Green Line Equipment - Neligh                             | "Adam, James, Matt or Ron, Sales Team"                                                  | "Adam, James, Matt or Ron, Sales Team"                                                  |
| Green Line Equipment - Central City                       | "Aaron or Jake, Sales Team"                                                             | "Aaron or Jake, Sales Team"                                                             |
| Green Line Equipment - Aurora                             | "Brock, Sales Team"                                                                     | "Brock, Sales Team"                                                                     |
| Green Line Equipment - Albion                             | "Kyle, Dave, Gary or Tyson, Sales Team"                                                 | "Kyle, Dave, Gary or Tyson, Sales Team"                                                 |
| Geneva Implement Co. - Geneva                             | "Sales Department, keith@genevaimplement.com"                                           | "Sales Department, keith@genevaimplement.com"                                           |
| Cornhusker Ag Group - Oakland                             | "Billy Johnson, johnson@cornhuskerag.com"                                               | "Billy Johnson, johnson@cornhuskerag.com"                                               |
| Butte Implement - Butte                                   | "Greg Shaw, Manager, gregbutteimp@nntc.net"                                             | "Greg Shaw, Manager, gregbutteimp@nntc.net"                                             |
| "Dawson Tire & Wheel, LLC"                                | "Sales Department, eric.macpherson@dawsontire.com"                                      | "Sales Department, eric.macpherson@dawsontire.com"                                      |
| Butler Machinery - Pickrell                               | Used Ag Sales Department                                                                | Used Ag Sales Department                                                                |
| Clarks Ag Supply - Clarks NE                              | "Tom Beck, tomjbeck@clarks.net"                                                         | "Tom Beck, tomjbeck@clarks.net"                                                         |
| Cappel Sales Inc. - McCook                                | "Todd Cappel, todd@cappelsales.net"                                                     | "Todd Cappel, todd@cappelsales.net"                                                     |
| Butler Machinery - Kearney                                | Used Ag Sales Department                                                                | Used Ag Sales Department                                                                |
| Butler Machinery - Fremont                                | Used Ag Sales Department                                                                | Used Ag Sales Department                                                                |
| Butler Machinery - Chadron                                | Used Ag Sales Department                                                                | Used Ag Sales Department                                                                |
| Bill's Volume Sales & Service - Central City              | "Jake Pullen or Jeremy Strong, sales@billsvolume.com"                                   | "Jake Pullen or Jeremy Strong, sales@billsvolume.com"                                   |
| "Benes Service Co., Inc. - David City"                    | "Doug Matulka, Sales Manager, doug@benesservice.com"                                    | "Doug Matulka, Sales Manager, doug@benesservice.com"                                    |
| Bill's Volume Sales & Service - Lexington                 | "Mike  Winter, mike.winter@billsvolume.com"                                             | "Mike  Winter, mike.winter@billsvolume.com"                                             |
| "Ag Dryer Services, Inc - Elm Creek"                      | Sales  Department                                                                       | Sales  Department                                                                       |
| Alliance Tractor & Implement - Alliance                   | "David or Keegan, Sales, dhartung@bbc.net, kkaiser@bbc.net"                             | "David or Keegan, Sales, dhartung@bbc.net, kkaiser@bbc.net"                             |
| 21st Century Equipment - Sidney                           | "Used Sales, usedsales@21stcenturyequip.com"                                            | "Used Sales, usedsales@21stcenturyequip.com"                                            |
| Agrivision Equipment - Pender                             | "Sales Department, matt.raasch@agrivisionequipment.com"                                 | "Sales Department, matt.raasch@agrivisionequipment.com"                                 |
| 21st Century Equipment - Ogallala                         | "Used Sales, usedsales@21stcenturyequip.com"                                            | "Used Sales, usedsales@21stcenturyequip.com"                                            |
| 21st Century Equipment - Scottsbluff                      | "Used Sales, usedsales@21stcenturyequip.com"                                            | "Used Sales, usedsales@21stcenturyequip.com"                                            |
| 21st Century Equipment - Imperial                         | "Used Sales, usedsales@21stcenturyequip.com"                                            | "Used Sales, usedsales@21stcenturyequip.com"                                            |
| 21st Century Equipment - Bridgeport                       | "Used Sales, usedsales@21stcenturyequip.com"                                            | "Used Sales, usedsales@21stcenturyequip.com"                                            |
| 21st Century Equipment - Gordon                           | "Used Sales, usedsales@21stcenturyequip.com"                                            | "Used Sales, usedsales@21stcenturyequip.com"                                            |
| 21st Century Equipment - Alliance                         | "Used Sales, usedsales@21stcenturyequip.com"                                            | "Used Sales, usedsales@21stcenturyequip.com"                                            |
| "Wade, Inc. - Indianola"                                  | "James  Braxton, General Manager, jbraxton@wadeincorporated.com"                        | "James  Braxton, General Manager, jbraxton@wadeincorporated.com"                        |
| "Wade, Inc. - Grenada"                                    | "Craig Morgan, General Manager, cmorgan@wadeincorporated.com"                           | "Craig Morgan, General Manager, cmorgan@wadeincorporated.com"                           |
| "Wade, Inc. - Greenwood"                                  | "Matthew Hicks, General Manager, mhicks@wadeincorporated.com"                           | "Matthew Hicks, General Manager, mhicks@wadeincorporated.com"                           |
| "Wade, Inc. - Columbus"                                   | "Bill Beck, General Manager, bbeck@wadeincorporated.com"                                | "Bill Beck, General Manager, bbeck@wadeincorporated.com"                                |
| "Wade, Inc. - Hernando"                                   | "Larry Long, llong@wadeinc.com"                                                         | "Larry Long, llong@wadeinc.com"                                                         |
| "Wade, Inc. - Greenville"                                 | "James Braxton, General Manager, jbraxton@wadeincorporated.com"                         | "James Braxton, General Manager, jbraxton@wadeincorporated.com"                         |
| "Wade, Inc. - Boyle"                                      | "Zack Stewart, General Manager, zstewart@wadeincorporated.com"                          | "Zack Stewart, General Manager, zstewart@wadeincorporated.com"                          |
| "Wade, Inc. - Clarksdale"                                 | "Bruce Holder, General Manager, bholder@wadeinc.com"                                    | "Bruce Holder, General Manager, bholder@wadeinc.com"                                    |
| Twin Hills Equipment - Byhalia                            | "Tony Evans, President, tevans@twinhillseq.com"                                         | "Tony Evans, President, tevans@twinhillseq.com"                                         |
| "Wade, Inc. - Batesville"                                 | "Jeremey  Ward, General Manager, jward@wadeincorporated.com"                            | "Jeremey  Ward, General Manager, jward@wadeincorporated.com"                            |
| TriGreen Equipment  - Corinth                             | "Clay Essary, Sales, jayhamlett@trigreenequipment.com"                                  | "Clay Essary, Sales, jayhamlett@trigreenequipment.com"                                  |
| "SunSouth, LLC - Meridian"                                | "Sales, Store Manager, bnichols@sunsouth.com"                                           | "Sales, Store Manager, bnichols@sunsouth.com"                                           |
| "SunSouth, LLC - Gulfport"                                | "Sales, Store Manager, mangle@sunsouth.com"                                             | "Sales, Store Manager, mangle@sunsouth.com"                                             |
| Mississippi / Arkansas Ag Company - Pearl                 | "Michael Jordan, Used Equipment Manager/Dealer Transfers, michaeljordan@agup.com"       | "Michael Jordan, Used Equipment Manager/Dealer Transfers, michaeljordan@agup.com"       |
| "SunSouth, LLC - Lucedale"                                | "Sales, Store Manager, sechols@sunsouth.com"                                            | "Sales, Store Manager, sechols@sunsouth.com"                                            |
| Mississippi / Arkansas Ag Company - Yazoo City            | "Mike Jordan, Sales, michaeljordan@agup.com"                                            | "Mike Jordan, Sales, michaeljordan@agup.com"                                            |
| Mississippi / Arkansas Ag Company - Centreville           | "Mike Jordan, Used Equipment Manager/Dealer Transfers, michaeljordan@agup.com"          | "Mike Jordan, Used Equipment Manager/Dealer Transfers, michaeljordan@agup.com"          |
| "SunSouth, LLC - Carthage"                                | "Sales, Store Manager, emalone@sunsouth.com"                                            | "Sales, Store Manager, emalone@sunsouth.com"                                            |
| Mississippi / Arkansas Ag Company - Mendenhall            | "Mike Jordan, Sales, michaeljordan@agup.com"                                            | "Mike Jordan, Sales, michaeljordan@agup.com"                                            |
| Mississippi / Arkansas Ag Company - Rolling Fork          | "Mike Jordan, Sales, michaeljordan@agup.com"                                            | "Mike Jordan, Sales, michaeljordan@agup.com"                                            |
| "Mississippi / Arkansas Ag Company - Laurel, MS"          | "Michael Jordan, Used Equipment Manager/Dealer Transfers, michaeljordan@agup.com"       | "Michael Jordan, Used Equipment Manager/Dealer Transfers, michaeljordan@agup.com"       |
| Mississippi / Arkansas Ag Company - Bolton                | "Mike Jordan, Sales, michaeljordan@agup.com"                                            | "Mike Jordan, Sales, michaeljordan@agup.com"                                            |
| Mississippi / Arkansas Ag Company - Canton                | "Mike Jordan, Sales, michaeljordan@agup.com"                                            | "Mike Jordan, Sales, michaeljordan@agup.com"                                            |
| MirTech Harvest Center - Boyle                            | "Sales Department, stacy.anthony@mirtechusa.com"                                        | "Sales Department, stacy.anthony@mirtechusa.com"                                        |
| Mid-South Ag Equipment - Sumner                           | "Sales Department, ckellum@midsouthag.com"                                              | "Sales Department, ckellum@midsouthag.com"                                              |
| Mid-South Ag Equipment - Tunica                           | "Sales Department, ckellum@midsouthag.com"                                              | "Sales Department, ckellum@midsouthag.com"                                              |
| Mid-South Ag Equipment - Byhalia                          | "Sales Department, ckellum@midsouthag.com "                                             | "Sales Department, ckellum@midsouthag.com "                                             |
| Mid-South Ag Equipment - Clarksdale                       | "Sales Department, ckellum@midsouthag.com"                                              | "Sales Department, ckellum@midsouthag.com"                                              |
| H&R Agri-Power - Columbus                                 | "Sales Department, nathan.kenady@hragripower.com"                                       | "Sales Department, nathan.kenady@hragripower.com"                                       |
| "Torgerson's, LLC - Kalispell"                            | "Bob Boatman, General Manager, bob.boatman@torgerson.biz"                               | "Bob Boatman, General Manager, bob.boatman@torgerson.biz"                               |
| Tractor & Equipment Co. - Billings                        | "Customer Service Specialist, aginfo@tractorandequipment.com"                           | "Customer Service Specialist, aginfo@tractorandequipment.com"                           |
| "Torgerson's, LLC - Lewiston"                             | "Jed Bengtson, jed.bengtson@torgerson.biz"                                              | "Jed Bengtson, jed.bengtson@torgerson.biz"                                              |
| "Torgerson's, LLC - Great Falls"                          | "Jed Bengtson, VP Sales & Marketing, jed.bengtson@torgerson.biz"                        | "Jed Bengtson, VP Sales & Marketing, jed.bengtson@torgerson.biz"                        |
| "Torgerson's, LLC - Hysham"                               | "Jed Bengtson, jed.bengtson@torgerson.biz"                                              | "Jed Bengtson, jed.bengtson@torgerson.biz"                                              |
| "Torgerson's, LLC - Havre"                                | "Jed Bengtson, jed.bengtson@torgerson.biz"                                              | "Jed Bengtson, jed.bengtson@torgerson.biz"                                              |
| "Torgerson's, LLC - Billings"                             | "Jed  Bengtson, jed.bengtson@torgerson.biz"                                             | "Jed  Bengtson, jed.bengtson@torgerson.biz"                                             |
| "Torgerson's, LLC - Ethbridge"                            | "Jed Bengtson, jed.bengtson@torgerson.biz"                                              | "Jed Bengtson, jed.bengtson@torgerson.biz"                                              |
| Titan Machinery - Missoula                                | "Sales Department, leadmanagement@titanmachinery.com"                                   | "Sales Department, leadmanagement@titanmachinery.com"                                   |
| Tilleman Equipment - Havre                                | "Greg Mosness, agsales@tillemanmotor.com"                                               | "Greg Mosness, agsales@tillemanmotor.com"                                               |
| "MT Tractors, Inc.- Stevensville"                         | "Matt Pendergast, penderfarms@aol.com"                                                  | "Matt Pendergast, penderfarms@aol.com"                                                  |
| Titan Machinery - Billings                                | "Sales Department, leadmanagement@titanmachinery.com"                                   | "Sales Department, leadmanagement@titanmachinery.com"                                   |
| Titan Machinery - Great Falls                             | "Sales Department, leadmanagement@titanmachinery.com"                                   | "Sales Department, leadmanagement@titanmachinery.com"                                   |
| RDO Equipment Co. - Kalispell                             | "Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com"                              | "Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com"                              |
| RDO Equipment Co. - Missoula                              | "Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com"                              | "Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com"                              |
| "MT Tractors, Inc. - Broadus"                             | "Kurt Collins, crtractor@yahoo.com"                                                     | "Kurt Collins, crtractor@yahoo.com"                                                     |
| Churchill Equipment - Manhattan                           | "Sales Department, tim@churchillequipment.net"                                          | "Sales Department, tim@churchillequipment.net"                                          |
| Greyn Fertilizer Supply - Choteau                         | "Larry Greyn, greyntoys@yahoo.com"                                                      | "Larry Greyn, greyntoys@yahoo.com"                                                      |
| "C & B Operations, LLC - Miles City"                      | "Joanie Niedge, Store Manager, NiedgeJ@deerequipment.com"                               | "Joanie Niedge, Store Manager, NiedgeJ@deerequipment.com"                               |
| "C & B Operations, LLC - Plentywood"                      | "DJ Dixon, Store Manager, DixonD@deerequipment.com"                                     | "DJ Dixon, Store Manager, DixonD@deerequipment.com"                                     |
| "C & B Operations, LLC - Glasgow"                         | "Karl Ward, Store Manager, wardka@deerequipment.com"                                    | "Karl Ward, Store Manager, wardka@deerequipment.com"                                    |
| "C & B Operations, LLC - Culbertson"                      | "Mike Kjos, Store Manager, KjosM@deerequipment.com"                                     | "Mike Kjos, Store Manager, KjosM@deerequipment.com"                                     |
| "C & B Operations, LLC - Glendive"                        | "Kyle Milne, Store Manager, Milnek@deerequipment.com"                                   | "Kyle Milne, Store Manager, Milnek@deerequipment.com"                                   |
| "C & B Operations, LLC - Circle"                          | "Kyle Knuth, Store Manager, knuthk@deerequipment.com"                                   | "Kyle Knuth, Store Manager, knuthk@deerequipment.com"                                   |
| "C & B Operations, LLC - Billings"                        | "Tim Schulz, Store Manager, SchulzT@deerequipment.com"                                  | "Tim Schulz, Store Manager, SchulzT@deerequipment.com"                                  |
| Border Plains Equipment - Glasgow                         | "Mark Peterson, Sales Manager, Mark.peterson@borderplains.com"                          | "Mark Peterson, Sales Manager, Mark.peterson@borderplains.com"                          |
| Central Jersey Equipment - Hammonton                      | "Bill Vanpelt, bvanpelt@centraljerseyequipment.com"                                     | "Bill Vanpelt, bvanpelt@centraljerseyequipment.com"                                     |
| "Mid-State Equipment Co., Inc."                           | "Contact Sales Department, rentals@midstateequip.com"                                   | "Contact Sales Department, rentals@midstateequip.com"                                   |
| Dave's Equipment Sales - Ringoes                          | "David Bond, Owner, davesequipmentsales@att.net"                                        | "David Bond, Owner, davesequipmentsales@att.net"                                        |
| Central Jersey Equipment - Farmingdale                    | "Bill Vanpelt, bvanpelt@centraljerseyequipment.com"                                     | "Bill Vanpelt, bvanpelt@centraljerseyequipment.com"                                     |
| "The Hudson River Tractor Company, LLC - Chatham"         | "Mike Calyer, Store Manager"                                                            | "Mike Calyer, Store Manager"                                                            |
| Central Jersey Equipment - Columbus                       | "Bill Vanpelt, bvanpelt@centraljerseyequipment.com"                                     | "Bill Vanpelt, bvanpelt@centraljerseyequipment.com"                                     |
| "Rangeline Group - Webster, NY"                           | "Sales Department,     kevin@rangelinegroup.com"                                        | "Sales Department,     kevin@rangelinegroup.com"                                        |
| "The Hudson River Tractor Company, LLC - Fultonville"     | "Mark Brucker, Store Manager"                                                           | "Mark Brucker, Store Manager"                                                           |
| Central Jersey Equipment - Elmer                          | "Bill Vanpelt, Salesman, bvanpelt@centraljerseyequipment.com"                           | "Bill Vanpelt, Salesman, bvanpelt@centraljerseyequipment.com"                           |
| Rippling Springs Equipment - Savannah                     | "Marvin Hurst, marvinanddorothy64@gmail.com"                                            | "Marvin Hurst, marvinanddorothy64@gmail.com"                                            |
| Seneca Farm & Home Supply - Seneca Falls                  | "Aaron Wise, awise@flds1.com"                                                           | "Aaron Wise, awise@flds1.com"                                                           |
| O'Hara Machinery - Auburn                                 | "Sales Department, a-jec@oharamachinery.com"                                            | "Sales Department, a-jec@oharamachinery.com"                                            |
| MacFadden & Sons Inc. - Sharon Springs                    | "Jim MacFadden, info@macfaddens.com"                                                    | "Jim MacFadden, info@macfaddens.com"                                                    |
| Niagara Frontier Equipment - Lockport                     | "Sales Department, karl.hetrick@nfesales.com"                                           | "Sales Department, karl.hetrick@nfesales.com"                                           |
| Lindsey Equipment - Big Flats                             | "Hunter Farr, Hfarr7@yahoo.com"                                                         | "Hunter Farr, Hfarr7@yahoo.com"                                                         |
| Lindsey Equipment - Port Crane                            | "Hunter Farr, Hfarr7@yahoo.com"                                                         | "Hunter Farr, Hfarr7@yahoo.com"                                                         |
| Lindsey Equipment - Apalachin                             | "Hunter Farr, Hfarr7@yahoo.com"                                                         | "Hunter Farr, Hfarr7@yahoo.com"                                                         |
| LandPro Equipment - Springville                           | "Chris Dybka, cdybka@landproequip.com"                                                  | "Chris Dybka, cdybka@landproequip.com"                                                  |
| LandPro Equipment - Oakfield                              | "Ketih Conway, Location Manager, kconway@landproequip.com"                              | "Ketih Conway, Location Manager, kconway@landproequip.com"                              |
| LandPro Equipment - Niagara Falls                         | "Jeff  Bates, Location Manager, jbates@landproequip.com"                                | "Jeff  Bates, Location Manager, jbates@landproequip.com"                                |
| LandPro Equipment - Macedon                               | "Rob Martin, macedonmail@landproequip.com"                                              | "Rob Martin, macedonmail@landproequip.com"                                              |
| LandPro Equipment - Savannah                              | "Rob Martin, Store Manager, rmartin@landproequip.com"                                   | "Rob Martin, Store Manager, rmartin@landproequip.com"                                   |
| LandPro Equipment - Hall                                  | "Leon  Hoover, Store Manager, lhoover@landproequip.com"                                 | "Leon  Hoover, Store Manager, lhoover@landproequip.com"                                 |
| LandPro Equipment - Falconer                              | "Tracy Buck, TBUCK@landproequip.com"                                                    | "Tracy Buck, TBUCK@landproequip.com"                                                    |
| LandPro Equipment - Brockport                             | "Eric Collette, brockportmail@landproequip.com"                                         | "Eric Collette, brockportmail@landproequip.com"                                         |
| LandPro Equipment - Clymer                                | "Andy Campbell, acampbell@landproequip.com"                                             | "Andy Campbell, acampbell@landproequip.com"                                             |
